ZS,AS_,VILLAGE,LON,LAT,POPULATION,DEF_TYPE,PROVINCE,OFFICIEL
KIMPUTU,EBIALA KANDOLO,Pont Riviere Mpangu,19.35951996,-4.607719898,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,EBIALA KANDOLO,POSTE KANDOLO,19.30570984,-4.618989944,1076,VILLAGE,KWILU,oui
KIMPUTU,EBIALA KANDOLO,Riviere Mpangu,19.34045982,-4.577690125,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,EBIALA KANDOLO,Ruisseau Mung Lubang,19.35133934,-4.546599865,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,EBIALA KANDOLO,Ruisseau Mung Lukwa,19.35573006,-4.556930065,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,INTSHWEM EBAY,MBAYA,,,,VILLAGE,KWILU,oui
KIMPUTU,EBUBU,PANGU MUSENGE,19.35289001,-4.672729969,1420,VILLAGE,KWILU,oui
KIMPUTU,IMPASI,Pont Riviere Pio Pio,19.52734947,-4.793580055,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,EBUBU,Riviere Kamtsha,19.28591919,-4.707449913,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,EBUBU,Riviere Kamtsha,19.27844048,-4.697269917,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,EBUBU,Ruisseau Mutarambwele,19.28319931,-4.65557003,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,ELANGA NENE,Source Mayang,19.35733032,-4.373889923,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,ITEREMBANG,Ruisseau Lieng,19.38805962,-4.107699871,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,ITEREMBANG,Ruisseau Mbhi,19.46839905,-4.231939793,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,ITEREMBANG,Ruisseau Niang,19.36391068,-4.069409847,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,ITEREMBANG,Ruisseau Nkodjwa,19.48572922,-4.241209984,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,ITEREMBANG,Ruisseau Nziere,19.35560036,-4.128709793,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,ITEREMBANG,Ruisseau Osangwon,19.43897057,-4.178719997,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,ITEREMBANG,Ruisseau Wongeri,19.41651917,-4.217860222,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,ITEREMBANG,Ruisseau Wongeri,19.4475193,-4.170899868,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,ITEREMBANG,Sitosey/Ferme Nsong Mbu,19.41588974,-4.218349934,,VILLAGE,KWILU,oui
KIMPUTU,ITEREMBANG,WUNGU,19.51914024,-4.24063015,1628,PS,KWILU,oui
KIMPUTU,KALANGANDA,Musanga Mutimbimbi,19.53206062,-4.592020035,,VILLAGE,KWILU,oui
KIMPUTU,KIMPUTU,NSONG NSIE,19.30965278,-4.354305557,598,PS,KWILU,oui
KIMPUTU,KIMPUTU,NSONGO BULA,19.26680946,-4.415480137,1281,VILLAGE,KWILU,oui
KIMPUTU,KIMPUTU,Pont Lwem,19.29962921,-4.395699978,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,KALANGANDA,Pont Riviere Pio Pio,19.56261063,-4.602310181,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,KIMPUTU,Pont Tshap,19.29305077,-4.401659966,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,KIMPUTU,Riviere Kamtsha,19.23703003,-4.416359901,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,KIMPUTU,Ruisseau Mankien,19.30149078,-4.390840054,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,KIMPUTU,Ruisseau Mbeampey,19.30645943,-4.38007021,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,MBEO,Ruisseau Lietu,19.31752968,-4.081570148,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,MAYUNG,Ruisseau Mbeng Mayung,19.52197075,-4.513060093,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,MBEO,Ruisseau Mpey,19.29541969,-4.051980019,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,MBEO,Ruisseau Nianga,19.31785011,-4.10021019,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,MBEO,Ruisseau Nianga,19.29862976,-4.120619774,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,MBEO,Ruisseau Nkur Chop,19.32406998,-4.188389778,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,MBEO,Ruisseau Nkur Obu,19.32724953,-4.187200069,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,MBEO,Ruisseau Nso Mbum,19.31221008,-4.09897995,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,MAKUBI,YASSA,19.27095032,-4.458380222,2597,VILLAGE,KWILU,oui
KIMPUTU,LWELE IKUBI,ZULUBANGA,19.58786964,-4.545189857,1317,VILLAGE,KWILU,oui
KIMPUTU,NSIMANSIE,Ruisseau Ntora Ntora,19.49920082,-4.316510201,,REPERE GEOGRAPHIQUE,KWILU,oui
KIMPUTU,TSHENE,TSHENE,19.45993055,-4.454583335,2891,VILLAGE,KWILU,oui
KIMPUTU,TSHENE,Tshene Mission Protestante,19.46047974,-4.450940132,,CSR,KWILU,oui
KIMPUTU,NGOSO,WAWA,19.30793953,-4.780459881,42,VILLAGE,KWILU,oui
KWAMOUTH,BISENGO,CITE- KWAMOUTH / Q-BASOKO,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,CITE- KWAMOUTH / Q-BOSINA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,CITE- KWAMOUTH / Q-NGALIEMA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,CITE- KWAMOUTH / Q-NGALIEMA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,ENTSHIO,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,FERME 5/5,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,FERME BAMBINGA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,FERME BUKIEBUKIE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,FERME BWALANTAMA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,FERME ELENGI YAMBUNDA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,FERME KANANA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,FERME MASIALA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,FERME MAYUMBU,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,FERME MPELA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,FERME NGALIE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,FERME SIAMU,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,LIDUMA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,MAPAMBOLI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,MASIAMBE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,MOUSSA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,MOZALI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,MPWIMBA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,MUBWA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BISENGO,NSELE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BOKALA,BOKALA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BOKALA,EMBWA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BOKU,BOKU 1,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BOKU,CAMP CANTONNIER,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BOKU,ESELE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BOKU,NGOMBWELE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,3 PAILLOTTES,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,BETHANIE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,BISIALA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,BUKUSU,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,BWATUNDU,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,EKAFELA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,ETUMBA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME  KALUNGA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME 3 FRERES,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME 7,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME ANAMONGO ,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME ATANDELE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME BAKONGO,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME BATSHIOKO,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME BIKOTIKALA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME BOLAMU ZOBA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME BOMEYA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME BWATUNDU,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME EQUATEUR,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME GOUVERNEUR,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME JERUSALEM,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME KALONDA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME KANANA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME KIMBA KIMBA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME KIMBIMBI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME KIPE YA YO,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME LABAN,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME MANANGA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME MAPAMBOLI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME MASIMANIMBA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME MBABU ,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME MULUMA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME MUSSAMBA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME MUWAMA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME NAZARET,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME NDAWE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME NKARA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME TONGA NZOTO,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME WIBO,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,FERME ZAMBIE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,LUNUNGU ,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,MABANGA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,TIKA NGAI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,BUKUSU,WENGE 2,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,CAMP BANKU,CAMP BANKU,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,CAMP BANKU,KIMPINI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,EMPUNU,EMPUNU,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,EMPUNU,FERME BOKANZO,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,EMPUNU,KABA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,EMPUNU,MBALIBANA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,FADIAKA,BOKU 2,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,FADIAKA,ENGUNU,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,FADIAKA,FADIAKA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,FADIAKA,FALIO,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,FADIAKA,FERME LELO TE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,FADIAKA,FERME LIPUTA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,FADIAKA,FERME LUNDA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,FADIAKA,MAKOBE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,FADIAKA,MANSIE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,FADIAKA,TOBONGISA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,ITUBI,FERME MOLALA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,ITUBI,FERME MUNGANGA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,ITUBI,ITUBI ,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,ITUBI,MAKAYABU-SUD,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,ITUBI,MANIANGA ,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,ITUBI,MOKELE-SUD,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KIMANGUNU,KIMANGUNU,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KIMANGUNU,MBENZALE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,BOTULU,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,BUKUBUNTSIE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,ENGIMI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,ETRAC,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,FERME BIPOLI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,FERME BONGOLA ,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,FERME BWALAYULU,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,FERME DEPOT,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,FERME DUA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,FERME EQUATEUR,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,FERME MAMA VALERIE ,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,FERME MUSIMPA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,FERME OLELI OLELI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,FERME TALA MPAMBA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,FERME TEMBO,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,GRACE A DIEU 1 ,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,GRACE A DIEU 2 ,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,KAHUNGULA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,KIMBETE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,KIMPINI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,KINSELE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,KISANGANI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,KISEKI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,LIMETE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,MAIMPEMBE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,MAKWA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,MATA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,MBUJI MAYI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,MERCI SEIGNEUR,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,MISSION PASTA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,MUSIAMU,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,SAMARIA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,TOBAKITA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,KINSELE,YAMBA BAPAYA ,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,LIKANDA,LIKANDA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,LIKANDA,NGANDA NGOMBA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,LIKANDA,NTOMO,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MAIMPILI,EBALI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MAIMPILI,FERME KANANA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MAIMPILI,KAMBA-DIX,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MAIMPILI,MAI-MPILI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MAIMPILI,MASSE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MASIAKWA,MASIAKWA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MASIAKWA,MBOLE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MASIAKWA,MPIE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MASIAKWA,VANDAL,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MASIAMBIO,FERME 5,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MASIAMBIO,FERME PEKA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MASIAMBIO,IMWA 1,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MASIAMBIO,IMWA 2,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MASIAMBIO,MASIAMBIO,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MASIAMBIO,MBEBANTSI ,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MASIAMBIO,MBUNTSIELE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MASIAMBIO,MBWELEMBE 1,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MASIAMBIO,MBWELEMBE 2,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MASIAMBIO,MOLENDE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MASIAMBIO,NTIMU,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MASIAMBIO,SIO MAKU,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MEKO,EMBOO,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MEKO,MEKO 1  ,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MENKWO,FERME KINGASANI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MENKWO,FERME VANGA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MENKWO,MBUNTSIE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MENKWO,MENKWO,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MFUMUNZALE,ENTSUI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MFUMUNZALE,KOMAKIRO ,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MFUMUNZALE,KUNZULU,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MFUMUNZALE,MFUMUNZALE ,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MPOLI,CITE- KWAMOUTH / Q-MPOLI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MPOLI,CITE- KWAMOUTH / Q-PLATEAUX,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MPOLI,FERME MALONGA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MUTSWETO,BIKANA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MUTSWETO,CENTRAL,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MUTSWETO,FERME 5,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MUTSWETO,FERME 7,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MUTSWETO,FERME DAVA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MUTSWETO,FERME LEMANGUL,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MUTSWETO,FERME MBANGI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MUTSWETO,LINDJE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MUTSWETO,LONGUE HISTOIRE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MUTSWETO,MAPANDA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MUTSWETO,MIBE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MUTSWETO,MUTSWETO,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MUTSWETO,NGOMBE NGOMBE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MUTSWETO,PARADIS,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,MUTSWETO,PARIS DAKAR,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,NGAMB0MI,MPETU,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,NGAMBOMI,AVIATION,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,NGAMBOMI,EMPUDUMU,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,NGAMBOMI,ENGAMBO,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,NGAMBOMI,ESIALA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,NGAMBOMI,MBOLE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,NGAMBOMI,MOLIMA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,NGAMBOMI,NGAMBOMI,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,NGAMBOMI,NTANGA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,NGAMBOMI,NZIIEME,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,NKANA,KIMPOKO,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,NKANA,NDOMBE,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,NKANA,NKANA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,SALONGO,ENGWEME,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,SALONGO,SALONGO,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,TWA,FERME EKWANZALA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,TWA,FERME MAMA YAKA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,TWA,NKIMWA,,,,VILLAGE,MAI - NDOMBE,oui
KWAMOUTH,TWA,TWA,,,,VILLAGE,MAI - NDOMBE,oui
LUSANGA,BIPANGU,BIPANGU,,,,VILLAGE,KWILU,oui
LUSANGA,BIPANGU,MISIMBI NKO,,,,VILLAGE,KWILU,oui
LUSANGA,KIMPUTU,CAMP KIWALA,,,,VILLAGE,KWILU,oui
LUSANGA,KIMPUTU NSEKE,KIMPUTU NSEKE,,,,VILLAGE,KWILU,oui
LUSANGA,KINZAMBI,PONT KWENGE,,,,VILLAGE,KWILU,oui
LUSANGA,KINZAMBI,YOKO,,,,VILLAGE,KWILU,oui
LUSANGA,KIPUKA,MBANZI,,,,VILLAGE,KWILU,oui
LUSANGA,KISHIONGO,MBONDO,,,,VILLAGE,KWILU,oui
LUSANGA,KISHIONGO,PINZIDI,,,,VILLAGE,KWILU,oui
LUSANGA,KWENGE KIMAFU,CAMP PAY,,,,VILLAGE,KWILU,oui
LUSANGA,KWENGE KIMAFU,KIKONGO KAMANDA,,,,VILLAGE,KWILU,oui
LUSANGA,KWENGE KIMAFU,KIMBILA NGUNDU,,,,VILLAGE,KWILU,oui
LUSANGA,KWENGE KIMAFU,KIMBILA NGUNDU,,,,VILLAGE,KWILU,oui
LUSANGA,KWENGE KIMAFU,KIMBINGA,,,,VILLAGE,KWILU,oui
LUSANGA,KWENGE KIMAFU,KIPALANGA,,,,VILLAGE,KWILU,oui
LUSANGA,KWENGE KIMAFU,KISUMBU,,,,VILLAGE,KWILU,oui
LUSANGA,KWENGE KIMAFU,KWENGE VILLAGE,,,,VILLAGE,KWILU,oui
LUSANGA,KWENGE KIMAFU,MAZINGA I,,,,VILLAGE,KWILU,oui
LUSANGA,KWENGE KIMAFU,MBAMBA,,,,VILLAGE,KWILU,oui
LUSANGA,KWENGE KIMAFU,MBAMBA,,,,VILLAGE,KWILU,oui
LUSANGA,KWENGE KIMAFU,Q1 / KWENGE SECTEUR ,,,,VILLAGE,KWILU,oui
LUSANGA,KWENGE KIMAFU,Q2 /KWENGE SECTEUR ,,,,VILLAGE,KWILU,oui
LUSANGA,KWENGE KIMAFU,SUNZA,,,,VILLAGE,KWILU,oui
LUSANGA,KWENGE PIH,CAMP KIYONGO,,,,VILLAGE,KWILU,oui
LUSANGA,KWENGE PIH,KAKOBOLA,,,,VILLAGE,KWILU,oui
