LAT,LON,Village,DATETIME,TYPE,TERRITOIRE,SECTEUR,GROUPEMENT,AS_,ZS,DATUM,COORDLATLO,TYPE_GPS,SOURCE_DAT,pVillage,CVillage,NC2009,NC2010,NC2011,tot_cases
-3.59309,16.99054,EP MUWAMA,40442.59286,EP,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,EP MUWAMA,MUTSHWETO EP MUWAMA,0,0,0,0
-3.5928,16.99113,F. BINDUNGI II,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME BINDUNGI II,MUTSHWETO FERME BINDUNGI II,0,0,0,0
-3.5917,16.99253,F. BOLAMU ZOBA,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME BOLAMU ZOBA,MUTSHWETO FERME BOLAMU ZOBA,0,0,0,0
-3.59154,16.99306,F. ELIKYA,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME ELIKYA,MUTSHWETO FERME ELIKYA,0,0,0,0
-3.59136,16.99365,F. DESIRE,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME DESIRE,MUTSHWETO FERME DESIRE,0,0,0,0
-3.58679,17.00101,F. LIBOKE YA MONINGA,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME LIBOKE YA MONINGA,MUTSHWETO FERME LIBOKE YA MONINGA,0,0,0,0
-3.58627,17.00169,F. MBEDI WAKANA,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MBEDI WAKANA,MUTSHWETO FERME MBEDI WAKANA,0,0,0,0
-3.58653,17.00459,F. NZADI MUENA,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME NZADI MUENA,MUTSHWETO FERME NZADI MUENA,0,0,0,0
-3.58675,17.00431,F. AWANDE,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME AWANDE,MUTSHWETO FERME AWANDE,0,0,0,0
-3.59125,16.98718,F. MUAKU,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MUAKU,MUTSHWETO FERME MUAKU,0,0,0,0
-3.59193,16.98647,F. MAJAMU,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MAJAMU,MUTSHWETO FERME MAJAMU,0,0,0,0
-3.59332,16.98577,F. LUKUNIMONGO,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME LUKUNIMONGO,MUTSHWETO FERME LUKUNIMONGO,0,0,0,0
-3.60041,16.97489,F. SOKORO,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME SOKORO,MUTSHWETO FERME SOKORO,0,0,0,0
-3.60364,16.97239,F. JEAN,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME JEAN,MUTSHWETO FERME JEAN,0,0,0,0
-3.60426,16.97103,F. MAMONA MBUA II,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MAMONA MBUA II,MUTSHWETO FERME MAMONA MBUA II,0,0,0,0
-3.60632,16.96215,F. HOMME CHERCHE,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME HOMME CHERCHE,MUTSHWETO FERME HOMME CHERCHE,0,0,0,0
-3.61029,16.95087,F. MBANGI,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MBANGI,MUTSHWETO FERME MBANGI,0,0,0,0
-3.60819,16.9386,F. CENTRAL,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME CENTRAL,MUTSHWETO FERME CENTRAL,0,0,0,0
-3.60594,16.93209,F. MUSAWU,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MUSAWU,MUTSHWETO FERME MUSAWU,0,0,0,0
-3.59806,16.94033,F. GASTON,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME GASTON,MUTSHWETO FERME GASTON,0,0,0,0
-3.59188,16.94422,F. MBEDI ZOLELE,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MBEDI ZOLELE,MUTSHWETO FERME MBEDI ZOLELE,0,0,0,0
-3.58506,16.94605,F. LONAOBUKA,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME LONAOBUKA,MUTSHWETO FERME LONAOBUKA,0,0,0,0
-3.58442,16.95078,F. BASUKU,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME BASUKU,MUTSHWETO FERME BASUKU,0,0,0,0
-3.57975,16.95673,F. KIAKUKIAKU,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME KIAKUKIAKU,MUTSHWETO FERME KIAKUKIAKU,0,0,0,0
-3.57969,16.95758,F. VIE DURE,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME VIE DURE,MUTSHWETO FERME VIE DURE,0,0,0,0
-3.57898,16.95934,F. KANANA,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME KANANA,MUTSHWETO FERME KANANA,0,0,0,0
-3.5824,16.9727,F. MBANGI,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MBANGI,MUTSHWETO FERME MBANGI,0,0,0,0
-3.57346,16.96435,F. LOCK LOCK,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME LOCK LOCK,MUTSHWETO FERME LOCK LOCK,0,0,0,0
-3.56811,16.96277,F. EKAFELA,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME EKAFELA,MUTSHWETO FERME EKAFELA,0,0,0,0
-3.56498,16.96558,F. TSHUMENE,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME TSHUMENE,MUTSHWETO FERME TSHUMENE,0,0,0,0
-3.57726,16.93777,F. BATETELA,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME BATETELA,MUTSHWETO FERME BATETELA,0,0,0,0
-3.57967,16.93099,F. MBANZA,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MBANZA,MUTSHWETO FERME MBANZA,0,0,0,0
-3.57478,16.94206,F. MABONGISI YA NZAMBE,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MABONGISI YA NZAMBE,MUTSHWETO FERME MABONGISI YA NZAMBE,0,0,0,0
-3.57337,16.94208,F. GRAND MONDE I,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME GRAND MONDE I,MUTSHWETO FERME GRAND MONDE I,0,0,0,0
-3.56766,16.94484,F. BOLAMU ZOBA,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME BOLAMU ZOBA,MUTSHWETO FERME BOLAMU ZOBA,0,0,0,0
-3.56684,16.94563,F. TSE TSE,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME TSE TSE,MUTSHWETO FERME TSE TSE,0,0,0,0
-3.56666,16.94637,F. GRAND MONDE II,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME GRAND MONDE II,MUTSHWETO FERME GRAND MONDE II,0,0,0,0
-3.61145,16.93912,F. EDEN,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME EDEN,MUTSHWETO FERME EDEN,0,0,0,0
-3.62835,16.93355,F. MBANZA,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MBANZA,MUTSHWETO FERME MBANZA,0,0,0,0
-3.6308,16.93361,F. KALAYINGANGU,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME KALAYINGANGU,MUTSHWETO FERME KALAYINGANGU,0,0,0,0
-3.63574,16.93268,F. GBADO,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME GBADO,MUTSHWETO FERME GBADO,0,0,0,0
-3.63549,16.93317,F. MOTEMA MONENE,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MOTEMA MONENE,MUTSHWETO FERME MOTEMA MONENE,0,0,0,0
-3.64045,16.93466,F. FORGERON,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME FORGERON,MUTSHWETO FERME FORGERON,0,0,0,0
-3.65566,16.93201,F. LINZE,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME LINZE,MUTSHWETO FERME LINZE,0,0,0,0
-3.69493,16.89869,MAPANDA I,40442.59286,VILLAGE,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,MAPANDA I,MUTSHWETO MAPANDA I,0,0,0,0
-3.69557,16.89661,F. MAPANDA  II,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MAPANDA  II,MUTSHWETO FERME MAPANDA  II,0,0,0,0
-3.69673,16.89321,F. MAPANDA III,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MAPANDA III,MUTSHWETO FERME MAPANDA III,0,0,0,0
-3.69756,16.88915,F. MUVUALA,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MUVUALA,MUTSHWETO FERME MUVUALA,0,0,0,0
-3.69803,16.88678,MUVUALA/LONG HISTOIRE,40442.59286,VILLAGE,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,MUVUALA/LONG HISTOIRE,MUTSHWETO MUVUALA/LONG HISTOIRE,0,0,0,0
-3.69927,16.88021,F. SILU MBANZA,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME SILU MBANZA,MUTSHWETO FERME SILU MBANZA,0,0,0,0
-3.70103,16.8609,F. BINIE,40442.59286,FERME,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME BINIE,MUTSHWETO FERME BINIE,0,0,0,0
-3.73108,16.74549,POSTE DE SANTE CATHOLIQUE/MUTSHWETO,40442.59286,PS,KWAMOUTH,BATEKE SUD,DUMU,MUTSHWETO,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,POSTE DE SANTE CATHOLIQUE/MUTSHWETO,MUTSHWETO POSTE DE SANTE CATHOLIQUE/MUTSHWETO,0,0,0,0
-3.29517,16.62159,F. GLOBAL,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME GLOBAL,NGAMBOMI FERME GLOBAL,0,0,0,0
-3.31525,16.61512,F. YALAMA,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME YALAMA,NGAMBOMI FERME YALAMA,0,0,0,0
-3.32055,16.64074,F. KIHOMBO,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME KIHOMBO,NGAMBOMI FERME KIHOMBO,0,0,0,0
-3.32302,16.67013,EMPUDUMU,40440.56074,VILLAGE,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,EMPUDUMU,NGAMBOMI EMPUDUMU,0,0,0,0
-3.32809,16.6945,F. BOLINGO,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME BOLINGO,NGAMBOMI FERME BOLINGO,0,0,0,0
-3.34016,16.68832,F. BOMOYI,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME BOMOYI,NGAMBOMI FERME BOMOYI,0,0,0,0
-3.34562,16.69535,F. SALAOZUA,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME SALAOZUA,NGAMBOMI FERME SALAOZUA,0,0,0,0
-3.34817,16.70183,F. PAPA PAUL,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME PAPA PAUL,NGAMBOMI FERME PAPA PAUL,0,0,0,0
-3.35512,16.71408,F. NKOSI,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME NKOSI,NGAMBOMI FERME NKOSI,0,0,0,0
-3.35519,16.71678,F. MUSISA,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MUSISA,NGAMBOMI FERME MUSISA,0,0,0,0
-3.35579,16.72387,F. ANATHOL,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME ANATHOL,NGAMBOMI FERME ANATHOL,0,0,0,0
-3.33775,16.75504,DUMU,40440.56074,VILLAGE,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,DUMU,NGAMBOMI DUMU,0,0,0,0
-3.33832,16.75326,EP DUMU,40440.56074,EP,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,EP DUMU,NGAMBOMI EP DUMU,0,0,0,0
-3.29644,16.68744,F. LIKAMBO,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME LIKAMBO,NGAMBOMI FERME LIKAMBO,0,0,0,0
-3.29914,16.69296,F. NDOMBE,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME NDOMBE,NGAMBOMI FERME NDOMBE,0,0,0,0
-3.29353,16.68898,F. AKONGO BOLOME,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME AKONGO BOLOME,NGAMBOMI FERME AKONGO BOLOME,0,0,0,0
-3.27851,16.68816,MULILIEME,40440.56074,VILLAGE,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,MULILIEME,NGAMBOMI MULILIEME,0,0,0,0
-3.23691,16.71983,F. NGABAKIE,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME NGABAKIE,NGAMBOMI FERME NGABAKIE,0,0,0,0
-3.24456,16.72375,F. ISRAEL I,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME ISRAEL I,NGAMBOMI FERME ISRAEL I,0,0,0,0
-3.24524,16.72707,F. ISRAEL II,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME ISRAEL II,NGAMBOMI FERME ISRAEL II,0,0,0,0
-3.09454,16.79754,F. MITEZA,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MITEZA,NGAMBOMI FERME MITEZA,0,0,0,0
-3.09605,16.80183,F. EDUDU,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME EDUDU,NGAMBOMI FERME EDUDU,0,0,0,0
-3.08103,16.77634,CS NGAMBOMI,40440.56074,CS,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,NGAMBOMI,NGAMBOMI NGAMBOMI,74,10,3,87
-3.15229,16.76627,PONT BOKAPI,40440.56074,PONT,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,PONT BOKAPI,NGAMBOMI PONT BOKAPI,0,0,0,0
-3.16722,16.77869,F. NDUBUZIABA,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME NDUBUZIABA,NGAMBOMI FERME NDUBUZIABA,0,0,0,0
-3.17327,16.77798,F. BOKAPI,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME BOKAPI,NGAMBOMI FERME BOKAPI,0,0,0,0
-3.17624,16.77692,F. MAWANGA,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MAWANGA,NGAMBOMI FERME MAWANGA,0,0,0,0
-3.18129,16.77607,F. ONTIYAWE,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME ONTIYAWE,NGAMBOMI FERME ONTIYAWE,0,0,0,0
-3.1898,16.77352,F. KOLO NZAMBE,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME KOLO NZAMBE,NGAMBOMI FERME KOLO NZAMBE,0,0,0,0
-3.14732,16.71811,F. LISALA NGOMBA,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME LISALA NGOMBA,NGAMBOMI FERME LISALA NGOMBA,0,0,0,0
-3.14537,16.71297,F. SALAOZUA,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME SALAOZUA,NGAMBOMI FERME SALAOZUA,0,0,0,0
-3.13378,16.71095,F. BASAKATA,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME BASAKATA,NGAMBOMI FERME BASAKATA,0,0,0,0
-3.11952,16.70875,F. LEFOMO,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME LEFOMO,NGAMBOMI FERME LEFOMO,0,0,0,0
-3.12438,16.70461,F. ENGAMBO I,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME ENGAMBO I,NGAMBOMI FERME ENGAMBO I,0,0,0,0
-3.12632,16.69554,F. ENGAMBO II,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME ENGAMBO II,NGAMBOMI FERME ENGAMBO II,0,0,0,0
-3.14727,16.69689,F. OYO AYESIMA,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME OYO AYESIMA,NGAMBOMI FERME OYO AYESIMA,0,0,0,0
-3.14769,16.6903,PONT ENGAMBO,40440.56074,PONT,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,PONT ENGAMBO,NGAMBOMI PONT ENGAMBO,0,0,0,0
-3.14719,16.6819,F. MONT CARMEL,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MONT CARMEL,NGAMBOMI FERME MONT CARMEL,0,0,0,0
-3.108,16.66712,F. LIBERTE,40440.56074,FERME,KWAMOUTH,BATEKE SUD,DUMU,NGAMBOMI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME LIBERTE,NGAMBOMI FERME LIBERTE,0,0,0,0
